custom_id,annotation,document
1.2895482285060014e+18,0.0,@GoStFl @superjan Zijn dit faggots of anti corona demonstranten?
1.289547489419264e+18,0.0,@RTLnieuws 1.....2....3 hier komen de moraalridders die ze voor tokkies of aluminium hoedjes gaan uitschelden. Deze mensen waren trouwens heel stil tijdens de BLM protesten!
1.2895474438858875e+18,0.0,Hij huilt om dees maar zijn blanke vriendjes waren wel allemaal Corona onder elkaar aant verspreiden tijdens het congres en in Oostende 👍🏾
1.2896798920035533e+18,1.0,Mensen die trots zijn dat ze zich niet aan de #coronamaatregelen houden.Hoe achterlijk kan je zijn?
1.2896773519287828e+18,2.0,Rt! kijk hoe ze dit in elkaar zetten en waarom @NOS @RTLnieuws #MSM #coronavirus #CoronaVirusDE Duitsland tegen 1.5 m tegen de hoax tegen de #coronamaatregelen maatregelen. das haben wir nicht gewußt....
1.2896693258764165e+18,2.0,Misschien is er wel een nieuw type mens in wording geschoeid op de leest der duurzaamheid: homo roboticus. Hij/zij die met minimale middelen zo min mogelijk energie verspillend het maximale tot stand brengt. #Coronaneemtcoronageeft
1.289671460563202e+18,1.0,Ondertussen nemen een stel achterlijke gladiolen een vrouw van 93 in Den Haag gewoon mee naar de Corona-party op het Haagse Malieveld.
1.2894231568227246e+18,0.0,@JohnSobieski13 Nou ja wat is hier op tegen.Ze mogen niet met zn allen de moskee in ivm met de achterlijke corona maatregelen en zo hebben ze kunnen oplossen om toch het offerfeest te vieren heel creatief.
1.289510968209191e+18,1.0,@Ellen_elluh @Rob4005 @ADnl Het gaat idd meer om gedrag dan om het #mondkapje.Schijnbaar zijn Nederlanders achterlijk als het gaat om hoe je omgaat met een mondkapjeAlleen in NL een achterlijke discussie over #mondkapjes Dat zegt genoeg over onsMet dank aan Jaap van Dissel (#RIVM)
1.2895103386022543e+18,2.0,@sonjadorland1 @Reconventie + het feit dat hij daar nu mee af komt bewijst gewoon hoe erg hij zijn prioriteiten niet op een rijtje heeft. Er is een pandemie bezig onschuldige zwarte mensen worden vermoord en er zijn verschillende protesten verspreid over heel zijn land en hij gaat zich druk maken om een app
1.2895055095154893e+18,1.0,Wat een mongolen bedrijf is Basic Fit zeg sjong jonge jonge jullie gaan laaaaang wachten tot ik die gesloten corona maanden ga betalen heeeel lang Oke op naar Fit For Free dan 🤷‍♂️
1.2895128629232026e+18,2.0,De broer van Hugo de Jonge (Marien) werkt voor een bedrijf genaamd MedImmune dat onderdeel is van AstraZeneca dat het corona-vaccin moet ontwikkelen.Ollongren is getrouwd met een televisieproducent die programmas maakt voor de NPO.En maar afgeven op Órban.............. https://t.co/X76t3sJo5q
1.289605571306496e+18,2.0,@JackenWodan250 De volgende corona golf is wit zo te zien. Sterkte!
1.2895937532678513e+18,1.0,Geen mainstream media onderwerpprotesten tegen Trumpprotesten tegen racismeAllerlei protesten en ooooooo wat zijn we bezig met CORONA want er gaan 250.000 bejaarden doodIk kom alleen de straat op voor de kinderen flikker op met je corona DIT IS DE PANDEMIE👇 https://t.co/TJbL9h6dpq
1.2895926044896911e+18,1.0,Aldus @RTLnieuws “1 op de 3 jongeren houdt zich niet aan de Corona regels” Vervolgens worden en mensen geinterviewd die er echt te dom uit zien om te poepen. Staat er zo’n kerel te schreeuwen: “BIEERRR!!1!1” tering mongool 🤦🏼‍♂️ #Corona #rtlnieuws
1.2896025586973164e+18,0.0,Hoe kan het dat als dat antifa tuig demonstreert in Amsterdam en geen besmettingen zijn maar als er mensen demonstreerden tegen de achterlijke Corona maatregelen dan lopen de besmettingen in rap tempo op!?!?!? Neem je grootje in de maling met je leugens! Corona bullshit
1.2895754565517844e+18,2.0,@Smienos Ik vind de culturele toe-eigening door blanken besmet met COVID-19 niet oké.
1.2933730536117125e+18,2.0,Italië: 80% van de vrouwelijke Nigeriaanse ‘vluchtelingen’ zijn prostituees https://t.co/UDotjlS4m9 via @Amalek
1.2934618535117824e+18,2.0,Mondmaskerplicht in Brussel: kansarme en dichtbevolkte gebieden zijn zwaarder getroffen door corona https://t.co/yvzVEoaMSC #vrtnws
1.2934624524541993e+18,2.0,@AdamChouati @aicha_dg Beste van al is dat ze aan een vuile tafel gaan zitten en u dan roepen om de tafel te komen ontsmetten “want corona”
1.2934669915342643e+18,2.0,@jasperklapwijk @MartineMGlaser @MinPres @hugodejonge @rivm Ja dat is ook een goede idd.Mijn opmerking zat in die richting: dat mensen roepen de overheid moet niet alles controleren we kunnen het zelf wel en dan toch de overheid de schuld geven als het niet lukt.
1.2934719275715543e+18,1.0,@Bouchh1 achterlijken roepen naar een tiener hem - in corona tijden - vol in het gezicht roepen hhem bij de keel grijpen...is dat er los over of maakt dat deel uit van de opleiding @federalepolitie ? En werd deze zichzelf een hele stoere meneer wanende agent erop aangesproken?
1.2935626409718456e+18,1.0,20 mei je tijd om te ouwe hoeren is om tijd om actie te onder nemen vanaf nu... &amp; wat doen jullie #Coronadebat &amp; maar parle...
1.2935487670404792e+18,0.0,Die suffe muts van de CU is de overtreffende trap van het bewijs dat politici niet weten waar ze mee bezig zijnEerst zorgt ze dat WAJONGEREN arm en werkloos thuis komen te zitten. En nu is het in een keer een zielige doelgroep die vereenzaamt door #corona #coronadebat
1.2935532778171924e+18,1.0,Het #Coronadebat is niet meer en minder dan liegen en bedriegen. Kamerleden wordt met blote ogen 😗 op een dwaalspoor gebracht. Veel woorden geen inhoud dat is de #Kracht van politiek bedrijven. Volk is de slaaf en Minister is #THEBOSS
1.2935559189367972e+18,2.0,Corona vervormt jeugd namelijk tot een handgranaat die vanzelf afgaat in de buurt van een tot slaaf gemaakte bejaarde. Jongeren beseffen dat niet want zeker in dit warme weer kookt hun geilheid @TheodorHolman over emancipatie https://t.co/R66VRWuW1m
1.293557544556925e+18,2.0,@ferdgrapperhaus Maximale straf vier jaar cel of een geldboete van 87.000 euro. Iemand doodrijden verkrachten mishandelen bedreigen enz. taakstraf. Bizar.Maximale straffen coronaquarantaine torenhoog: ‘OM zal bij eerste overtreding lager gaan zitten’ https://t.co/ezYK0Z5dK5
1.2935578074222428e+18,2.0,In putje zomer waar we af te rekenen  hebben met een hittegolf tijdens ellendige corona tijden waar we worden overspoeld met beelden van allochtoon tuig die amok maken op onze recreatiedomeinen moeten we nu ook nog opkomen voor een onschuldig kinderfeest wat een trieste wereld https://t.co/gHzICjoBHr
1.293614319574438e+18,1.0,Sebiet krijgt dat kreng nog ne staart en pootjes ook.#coronavirus #COVID19
1.293615614054064e+18,0.0,Zeg @kabinet waarom betalen wij voor wertijdverkorting in Italië &amp; HSL daaro ?&amp;Waarom kan Spanje zich n basisloon veroorloven en wij niet ?&amp;Waarom kan men in LDF met 62 jr met pensioen (lager bedrag) en wij niet ?&amp;Waarom eigent de mof zich meer geld toe uit t fonds#DTV🤔
1.2936125721896305e+18,1.0,@RTLZ @RTLnieuws Ach ja werkgevers. Je werknemers zijn feitelijk maar slaven. Vroeger werden we in de bek gekeken en gekeurd. Straks ook: verplichte drugstesten verplicht blazen bij de poort en gevaarlijke sporten verboden. U behoort een bruikbare slaaf te zijn want anders... wieberen!
1.2936112272105554e+18,2.0,#dejonge #corona #handhaven #quarantaine Hoe te handhaven? Mensen worden vermoord om de meest krankzinnige redenen. Richt daar alle aandacht op ipv dit soort belachelijke en onwettige maatregelen.
1.2936140447510282e+18,0.0,Wat zou het fijn zijn als het fanatisme waarmee boas coronaboetes uitdelen ook s werd toegepast op al die tokkies die hun blikjes plastic flessen en chipszakken van zich afgooien op strandjes en parken. #zwerfafval @Gemeente_Zwolle https://t.co/HEfduT82NP
1.2936384695924163e+18,1.0,#coronadebat is te lang trending geweest. Overal weer van die achterlijke K-pop-spam.Twitter moet hier echt eens harder tegen optreden.
1.2936501479399547e+18,2.0,2020 so far:- bosbranden in Australië- bijna een WO3- Coronacrisis- mensen worden vermoord op stranden- hittegolfen die elk jaar extremer lijken te worden- EN ZWARTE PIETEN IN MN TIJDLIJN IN AUGUSTUS!!!... en dan moeten we nog 4 maanden! 😱
1.2936297559930634e+18,2.0,Toch een vuile streek om niet te zeggen dat je positief  bent.  Coronabrandhaard Dokkum: ben je in de buitenlucht toch niet veilig voor het coronavirus? https://t.co/t74iFHqz2d
1.2936371398680658e+18,2.0,@RDenz2020 @jaapstronks @ContainmentNu Uhm... no.... VVD is juist afhankelijk van blanke oudere kiezers... Dus hun corona beleid is ook politisch kortzichtig.
1.2936380393617859e+18,0.0,@Groeneveld65 Die Hugo blijkt een autist en Is volledig gefocust op Corona en het inkomen van zijn broer en Grappenhaus die elke vrijdag op zijn knietjes in de moskee zit van dezelfde sekte behoort als Hugo die moet zijn politie waar zij zo tekort van hebben is inzetten tegen die criminelen.
1.2934330867058934e+18,1.0,Met dank aan dat achterlijke gedrag over dat Corona griepje                       ABN Amro schrapt 800 van de 2500 banen bij zakenbank https://t.co/PnM3R79lqu via @Telegraaf
1.2933077676383724e+18,2.0,@HenryJP5 @huigen2 Dit is de toekomst van Nederland overal gettowijken aan de randen van de steden die hansworst burgemeester van Den Haag doet toch niets gelul met zijn vakantie afbreken hij gaat handhaven op blanken wegens Corona meer niet. Let maar op!
1.2934441953367572e+18,1.0,@Bazza_Bas @zwemvogel @LaVidaDaVida @LodewijkA @rivm Daarom moet het voor kinderen allemaal zo normaal mogelijk blijven en geen achterlijk gedoe met mondkapjes enz...
1.2934460756936294e+18,1.0,@NUnl Hoor al maanden NIKS!!! Over griep/griepdoden( hoewel er wel mensen sterven nu door griep en warmte ) flikker op met jullie coronavaccin @hugodejonge
1.2936034846763786e+18,1.0,#coronadebat wat een vreselijke doos zeg. Ze praat vooral met iedereen maar per saldo doet ze geen reet.
1.2936024696211743e+18,0.0,@geertwilderspvv @hugodejonge Die viezerik van een Hugo de Jonge moet zich kapot schamen met zijn achterlijk Corona beleid
1.2935997493801574e+18,0.0,De goré pedofiele satanische elite politieke elité politie militairen diplomaten etc doen aan het verkrachten martelen torturen misbruiken en vermoorden van het aller weerlooste namelijk bays peuters kleuters. Walgélijk    gerechtigheid #redonzekinderen #coronadebat
1.2935999913370255e+18,0.0,Als zwarte mensen iets verdienen wat blanke mensen niet verdienen. Hoe kun je dan nog beweren dat alleen blanken racistisch zijn? #blm #coronadebat #zwartepiet https://t.co/G7aOlxDiRT
1.293600166461743e+18,0.0,ZWARTE PIET?We hadden de spaven slaaf moeten laten zijn. Heimwee naar de tijden waar negers nog vastlagen aan een ketting en honden ernaast vrij rond konden lopen.  #coronadebat #BlackLivesMatternl #BLM #zwartepiet #kozp #sylvanasimons #ZwartePietIsRacisme #ZwartePietMatters
1.2935937778446868e+18,1.0,Je kon erop wachten dat er corona zou uitbreken op Terschelling zegt Appelhof-eigenaar Geert van Dieren. Je weet gewoon dat het gaat komen.’’Iedereen kent AppelhofBen je dan debiel of debiel @geertvandieren #Appelhof #corona @MinPres
1.2935955171764716e+18,2.0,@ContainmentNu ze zijn echt allemaal helemaal de weg kwijt daar in Den Haag; allemaal doodsbenauwd voor de boze blanke mannen bang dat ze bij de verkiezingen van 2021 fors zullen verliezen.Geen zorgen dan zijn al die boze blanke mannen (en vrouwen!!!)  DOOD van de corona!
1.2936008294889267e+18,2.0,Regering: Hoe komen we nou toch makkelijk van dat zwarte Piet debacle af...nou zo dus.( Geldt ook voor lastige cafés kleine supermarktjes jongeren( de blanke versie...de rest mag alles)voetbalsupporters enz enz.  #coronamaatregelen https://t.co/JdwGbgYlr6
1.2935294871629783e+18,0.0,Je bent als agent wel een enorme debiel als je dit oké vind hoor. En dan dat stelletje debielen die dit goedpraten 🤦‍♂️ dat zijn diezelfde mensen die er schande van zouden spreken als mevrouw een ander kleurtje had. #coronadebat #CoronaCrisis #HugoDeJonge https://t.co/P9JFE6vusR
1.2935223142487163e+18,1.0,@mauricedehond Bizarre. Denkt RIVM nu echt dat we achterlijk zijn en een smoking gun niet herkennen? Wat is hier aan de hand? Wie controleert het RIVM?
1.2935197159110533e+18,2.0,De reactie op de snelle uitbreiding van corona is te laks te slap en te laat. @LeonieSazias drukte het kabinet op het hart álles te doen om de fouten uit de eerste golf te voorkomen. “En er moet mét ouderen worden besloten en niet over hun hoofden heen.”https://t.co/TWe1HjRfGY
1.2935279745165926e+18,0.0,@jesseklaver Het is inderdaad géén zorgenloze zomer maar niet vanwegen corona.De véle schietpartijen overvallen aanrandingen in zwembaden vechtpartijen dierenmishandelingen door licht getinten en zwarten is dé grootste zorg die op iéder partij-agenda bóvenaan hoort te staan!!!
1.2935288771601777e+18,0.0,❗Het is inderdaad géén zorgenloze zomer @jesseklaver maar niet vanwegen corona.❗De véle schietpartijen overvallen aanrandingen in zwembaden vechtpartijen dierenmishandelingen door licht getinten en zwarten is dé grootste zorg die Nederland heeft!!!
1.293576160727769e+18,1.0,@geertwilderspvv @hugodejonge jij valt me ook vies tegen...waarom dwaal jij mee in die achterlijke coronawaanzin!
1.293566790812029e+18,0.0,Hey @MinPres en #kabinet ..dit is het resultaat van het testen .. WAAR IS GODVERDOMME #Corona gebleven? Waar zijn jullie stelletje mongolen mee bezig ? https://t.co/n1qBCgFclw
1.293565962315354e+18,2.0,Een wat wonderlijke plek om de vrouwelijke running mate van @JoeBiden @SenKamalaHarris te presenteren aan de #VS. in een gymzaal zonder publiek en alleen voor select groepje pers. #ThePeoplesTeam #Corona
1.2936654871051633e+18,1.0,Wil je geen slaaf zijn gedraag je dan niet als een slaaf De Jonge Wilders met dat #coronadebat  en #Op1npo met dat #muilkorven en #besmettingen #onzin
1.2934918350721188e+18,2.0,Mondmaskerplicht in #Brussel: kansarme en dichtbevolkte gebieden zijn zwaarder getroffen door corona https://t.co/6Gf92aMZ6t
1.2934900595938836e+18,1.0,#coronadebat Vroeger in mijn jeugd was een Homo gewoon een Flikker en dat kom je gewoon zeggen. Als ik @RobJetten zie dan denk ik homos zijn nog steeds flikkers Ennuh de coalatie zal tegen elke motie stemmen dat even ter voorbereiding van de uitslag van dit debat.
1.2934969206572687e+18,0.0,@renealsemgeest Die doos van @cdavandaag roept bij mij gevoelens op waar ik zelf van schrik. Verder eigenlijk al weer klaar met hele #coronadebat 1 grote poppenkast voor de Bühne met als doel de collectieve angstpsychose in stand te houden
1.2934914733679288e+18,2.0,Waarom internationale laboratoria bevestigen dat het Russische vaccin dat is goedgekeurd tegen het coronavirus een doos van Pandora is - Infobae https://t.co/C1sBhRby2C
1.2934937912073667e+18,0.0,Beste mensen Ik verhuis uit BelgiëNederland kan ook nietBepaalde delen in Frankrijk Oostenrijk Italië ook niet...Want je moet hier blijkbaar tegen zwarten zijn maar wel voor een zwarteEen middenweg bestaat niet of je mag opkrassen Dus bij deze Im going to Ibiza#roetpiet https://t.co/5HvkGjwSDF
1.2935003121967104e+18,0.0,De belastingbetaler uit Noord Europa is de nieuwe slaaf voor o.a Italië en dat is geregeld door de harlekijnen Rutte en Hoekstra. Resp de MP van onbekend minister van Fin.
1.2934990473707848e+18,2.0,Maar met Corona gaat het anders. De boeken moeten gefotografeerd en ingepakt in een doos en daaromheen nog eens een laag plastic. Geen controle van boeken bij inname dat gebeurt op het depot van @Iddink in Ede.
1.293330636304941e+18,1.0,Zou het ooit nog terug komen?Ondanks die achterlijke maatregelen van de overheid coronavirus is hetzelfde of minder dan griep.https://t.co/pUWfEF2IvbKom in opstand. Accepteer de maatregelen niet. Wij zijn Feyenoord.
1.2935810496336732e+18,1.0,@Simonehup @geertwilderspvv @hugodejonge ja zaten er maar meer achter zn kont aan! mt zn achterlijke coronabeleid
1.293580399873069e+18,1.0,@zuiderzeeambach @Jochendijk @OmroepON @WybrenvanHaga Hou toch op met die paniekverhalen. Gisteren 1 en vandaag nog 1 is theoretisch al een toename van 100%. Vergeleken met alle andere oorzaken waarvoor we geen achterlijke maatregelen nemen waaronder influenza valt het aantal #coronagevallen volkomen in het niets. #coronadebat https://t.co/LtfCUjBBz7
1.293581760207491e+18,1.0,@geertwilderspvv @hugodejonge Na de blm-demo op de Dam:  0  covid19-doden!!!Berlijn: massademonstratie; nog steeds geen IC-opnamesWELK killervirus? 2018 bijna 10.000 influenzadodenwaarom doe jij ook mee aan die achterlijke coronahysterie!?
1.293591672304087e+18,0.0,@IkNet @semitli1 @jesseklaver is er nog een normaal denkend mens in het RIVM te vinden of zitten daar alleen maar mongolen en hersenloze wezens zoals dierartsen?
1.2935809550520156e+18,1.0,Winkelen gedaan. Ik zie wat er aan de hand is met jonge mensen. Ze vertrouwen de regering niet &amp; denken dat corona-regels een staatscomplot zijn om hen tot slaaf te maken. Afstand bewaren handen desinfecteren &amp; maskers - immers vrijwillige regels. Daarom volgen ze geen regels.
1.2935816229279212e+18,1.0,Na de #VerplichteQuarantaine van hugo de #verplichteapp ? En dan nog komt dat kreng niet op mijn telefoon. Hou me verder wel braaf aan de 1.5 M ga niet op vakantie in risico landen met de fam. etc (en geloof ook niet dat corona een hoax is) 😇
1.2935839439760794e+18,0.0,Niks betalen alles aanvechten finaal grondwettelijk recht inroepen. #parket en #justitie slaan tilt.. @Koen_Geens1. Wij hebben evenveel rechten als allochtoon gespuis. Zij geen #coronaboete wij ook niet. Laat 🇧🇪 vastlopen. La guerre comme à la guerre
1.29359093716847e+18,1.0,@isgoedhoor okee het is dus een soort hippe jeugdherberg die op kamernet adverteert omdat het leegstaat vanwege corona. de prijs per nacht is 52 eur in september. dan nog hoor maar iets minder debiel dan ik dacht.
1.2935331653452186e+18,1.0,K word echt gek van mijn tokkie corona is een hoax moeder OMFG nog 2 kkr weken
1.2935378648951398e+18,0.0,Daarom #rutte is uit op n 2de lockdown Hoe anders kun je zo laks met testcapaciteit omgaan .... je kunt nie de mens de schuld geven als je zelf zo traag als poep tegen n hochie op gaat regeert! #coronadebat
1.2935468291755459e+18,2.0,#coronadebat @rivm @hugodejonge lees dit eens en kom als het hier mis gaat niet aan met. “Wir habe nes nicht gewusst”.
1.2935343359084216e+18,2.0,@sumixamxefitnop @BartDeMeulenaer En in de recentste pub van coca cola bevestigd ze hadden moeite om blanken te vinden zo te zien.... of bleven ze in hun kot door corona?
1.2935461516109087e+18,0.0,Man man ben ik blij dat ik in Nederland ben. Net over de grens even bij pompstation 2 frikadellen en water gehaald. Lekker weer Nederlands te praten.Vriendelijke koppen en geen mondkapje!!!! Hoera. En flikker die Belgen en Duitsers ons land uit. Laffe Corona SS vluchtelingen.
1.2935056980773028e+18,0.0,Wie is die muts die een spreekbeurt van lagere schoolniveau staat te geven? 😂#coronadebat
1.2935097260226396e+18,0.0,Achterlijke debiel zetelrover en vastgoeduitbuiter Wybren van Haga die wegens integriteitskwestie bij de VVD(!) weg moest begint over hydroxycholoroquine . Ga weg! #coronadebat
1.2935165872369828e+18,0.0,@MinPres @hugodejonge @tamaravanark Ik wil die kop van Rutte en de Jonge niet meer zien. Stelletje prutsers zijn het. Geld doneren aan Italië. Terwijl hier bedrijven kapot gaan. Door dat achterlijke beleid. Van deze twee prutsers. En het falende RIVM. Nog ff Rutte dan komt er een burger oorlog. Nog aan Bas gedacht
1.2935025828250665e+18,2.0,@NPORadio1 @MKBNL @jaccovonhof @denieuwsbv gaan we individuen nu ook al de schuld geven van corona?  Systematische oorzaken voor: Ecologische instorting ongelijkheid pandemiën klimaatverandering criminaliteit worden allemaal geindividualiseerd. Haast alsof externaliteiten ingesleten denkmallen zijn. Hoezo NPO links?
1.2935145479790019e+18,2.0,Politie zet Brusselse jongeren uit Blaarmeersen. Getuige dient klacht in voor “etnische zuivering” https://t.co/hntD9x5zPw Het is net omgekeerd: jongeren die coronaregels niet respecteren weten goed genoeg dat de consequenties vooral riskant zijn voor blanken gemiddeld ouder.
1.2934788019309445e+18,2.0,@NewYorkNL Veel te veel blanken toch?! En er is toch zon grote corona-besmetting daar? Daar trekken ze zich blijkbaar niet veel van aan. Oh ja dan kun je achteraf Trump de schuld geven!
1.2964319993521766e+18,1.0,@jaap_w @Nittickson @kdenheijer Daarbij lijkt mij t nog veel te vroeg voor een economische analyse. De #eersteGolf kan nog jaren doormodderen met dit achterlijke Nederlandse #coronabeleid. Ik ben geen #econoom maar meer lockdowns = meer #economischeSchade toch?#containmentNU @ContainmentNu
1.2964417648454124e+18,2.0,@DilanYesilgoz Ja tuurlijk nu heb je meteen weer een grote mond omdat het allemaal blanken zijn en zogenaamd extreem rechts. Na de weekendrellen was je stil. Waarom mag er niet demonstreerd worden tegen coronamaatregelen? De boosheid ontstaat omdat er met twee maten wordt gemeten.
1.2964456049656054e+18,0.0,Deze Nederlandse tokkies zijn 1000x erger en heftiger dan wat de Arabische jongens deden vorige week. Die gingen niet zo tekeer tegen de politie als deze lui nu doen! Triest dat de media daar geen aandacht aan besteed #veiligheidsraad #binnenhof #viruswaanzin #CoronaCrisis https://t.co/81eMsH2wyD
1.2964458750158234e+18,0.0,Deze kenau vraagt een politieagente bij een demo tegen Corona: Ben jij een vrouw? Ben jij een vrouw?Je moet je kapot schamen en dat terwijl die agente gewoon haar werk doet i.p.v. door de stad flaneren met een bloemetjes fiets met kijk mij eens een leuk mens zijn #coronawaanzin https://t.co/sAcQVLYYdh
1.296465028946821e+18,2.0,@kdenheijer @rivm 🤣 niet zo heel raar met de geschiedenis van van Dissel en de rest van het rivm. “Das haben wir nicht gewust!”
1.296470281389781e+18,0.0,@Volger66082047 @EWdeVlieger Hier zie je van de andere kant gefilmd. Die viruswaanzin tokkies waren gewoon aan het uitdagen. Prima dat ze aangepakt worden. Grimmige confrontaties bij coronabetoging Den Haag https://t.co/LVeqJvKt3M via @NOS
1.29647039581884e+18,0.0,@Jessica15682702 @aluhoedje33 @sil_ver_sur_fer @IngridJijbakker @maggidemag @socium8 @WiTweetIT @Yvonne46410809 @Fleur_Ru11 @liefstekat Ik zag jullie soort nog in Den Haag de een ziet er nog asocialer en dommer uit dan de andere. Stel werkloze tokkies bij elkaar die wat brabbelen over geen corona spoedwet hahahha...mafklappers bij elkaar.
1.2965211340794552e+18,0.0,@MyrtheHilkens Die gasten van viruswaanzin zijn mongolen maar dat laat onverlet dat de maatregelen tegen het coronavirusje met een mortaliteitsgehalte van 0.1% zwaar overdreven zijn.
1.2965122992855982e+18,0.0,@HARRY_44 Hier moet die klote premier........is een persconferentie over houden over het nodeloos geweld bij de politie tegen onze blanke en inheemse inwoners terwijl ze het allochtonen 🕌gespuis met rust laten en hard weglopen! Of gewoon eerlijk zijn en de Islamitische staat uitroepen🤬
1.296511530192769e+18,1.0,@CryptoButters1 @sir_craps @sil_ver_sur_fer @Carpe46Diem @JaqieVersteeg @IngridJijbakker @M18862 @maggidemag @socium8 @WiTweetIT @Yvonne46410809 @Fleur_Ru11 @liefstekat Ik had begrepen dat bij deze manier van testen iedereen positief test.. Om nog maar te zwijgen over die achterlijke laser temperatuur methode..
1.2965126343475446e+18,1.0,@DanielvandeWal @DrJHAmsterdam @ferdgrapperhaus GVD daar staat zo een corona debiel goor naar de politie te rochelen. Bedankt voor het delen van de vid @DanielvandeWal ik hoop dat ze de klootzak herkennen en oppakken! https://t.co/nCxOhq37Kz
1.2965127276246262e+18,0.0,@jndkgrf @dancalegria Alle tokkies van #viruswaazin #viruswaarheid  met hun #viruswaarheidOnzin naar Barcelona sturen daar schijnen ze gek op getikte-tokkie tiki Taka te zijn.. #npo1 #op1 #Op1npo #coronamaatregelen #CoronaMelder https://t.co/D3Kcv1llha
1.2965161812145848e+18,1.0,@antihufter @macintouch_nl @hugodejonge @CureVacRNA Ik laat me nooit vaccineren tegen corona het is een fucking verkoudheidje hooguit een griep voor 98% van de bevolking. Je laten infecteren met corona is een veiliger manier om immuniteit te krijgen dan met een vaccin.
1.2963909196804055e+18,1.0,Meer IQ-testen leveren meer idioten op - https://t.co/mOBPwA3ei1Nu weten wij de IQ van onze geliefde politici: ⁦@JanJambon⁩⁦@Maggie_DeBlock⁩ ⁦@Sophie_Wilmes⁩ ⁦@eliodirupo⁩en van hun achterlijk dierenarts &amp;gefrustreerd laborante  https://t.co/k1Uc6afTrV
1.2963885693349765e+18,1.0,@HendrikVuye @terzaketv @deafspraaktv @jdceulaer Wat is er zo top aan verslaggeving die enkel bezig is met Antwerpen en Gent. De Kust dat is achterlijk exotisch Brussel dat is te ingewikkeld Wallonië dat is enkel raften en scoutskampen. Buitenland heeft geen Corona.
1.296394229648769e+18,0.0,@boofrei @geertwilderspvv U bent een achterlijke linkse schaap dit nog in corona sprookjes gelooft en u ben medeschuldig dat die tering lockdown tot stand is gekomen!!! https://t.co/R5Jx52oDyX
1.2963956902733947e+18,1.0,‘Politie platgebeld met corona-conflicten’ https://t.co/m2GNWowJlH via @telegraaf . Dit achterlijke coronabeleid volgens die van Dissel maakt de regering belachelijk en helemaal de politie die zich te pletter werkt waarna de enkelbandjes hufters feest vierend rellen. Schandalig.
1.2963982741198397e+18,0.0,#moedermelk bevat antistoffen tegen #corona.Goed dat we inmiddels zoveel #moslima s hebben ingevlogen immers blanke autochtone vrouwen hebben #kinderschaamte.Maar mag het wel van de #koran. https://t.co/WR9IK3MnbP
1.2965351358321132e+18,0.0,@BRUZZbe Mondmasker tegen #Covid_19 helpt. Maar hoe bescherm je je tegen allochtoon schietgeweld in @Ixelles_Elsene???
1.296530259035263e+18,0.0,Laten we het testen hè ik kan haar geen ongelijk geven trouwens. Enkel spelt ze het woord black verkeerd. Ik voel me ook niet veilig in een ruimte met alleen maar zwarte mensen. En ik zou ook geen zwarte vrouw daten. Daarnaast vind ik de zwarten ook vrij racistisch.
1.2965289669211914e+18,1.0,@willemvangeuzen @nausicaamarbe @PieterOmtzigt @POL_DenHaag Ik zou hier ook niet blij van worden. Die pipos zijn tegen alle maatregelen dus verhoogde kans op Corona. Staan die tokkies in je gezicht te sproeien ... Totale mafklappers zonder inhoud zinloze mensen.
1.2965298572419195e+18,0.0,@MLouisIII Bah wat een walgelijke persoon ben je. Een bekende die bij mijn moeder in n verzorgingshuis woonde. 8 mensen in een verpleeghuis waar mijn  nicht werkt. 2 ouders en een oom van een bekende. Een medewerker van de corona afdeling in een ziekenhuis. Wil je hier svp niet op reageren
1.296536452411601e+18,0.0,@vanoorttim @babipangang2012 @MrLunk @JohnnyB27299308 @rmaas @jasper89nl @EWdeVlieger Oh en jij was erbij met je stopwatch? Mannen die vrouwen slaan zijn geen mannen! Deze misselijkmakende flikker is een laffe hond! Corona voor hem en geen vrouwelijke zorg! Het transgendertje vraagt zijn oma maar 🤮💩
1.296225741147906e+18,1.0,LAAT KINDEREN THUISZe zijn geen experiment voor het @RIVM en achterlijke @arieslob
1.2962333563302748e+18,0.0,@NOS En wwer een leugen in het artikel van fake news NOS bleu lives staat niet voor blanke agenten maar voor alle agenten. Discriminatie is nergens toegestaan toch dus een marxistische organisatie als BLM mag wel. Verder zei Trump in zijn persconferentie dat hij gaat kijken...
1.2964545921888788e+18,0.0,@RoosjeXS @CMDR_drsYell Anti corona blanken van middelbare leeftijd.. Stapelgekke wappies zijn het. Oppakken en opsluiten.
1.2964501556260086e+18,0.0,Af en toe vraag ik me echt hardop af: in wat voor tyfus land woon ik in godsnaam?! En maar janken als de politie ergens een tik uitdeelt.. ze mogen van mij die mongolen hun tanden eruit tikken! ik zeg lekker landen als spanje volgen en ze meer mogelijkheden geven #coronavirus
1.2964606319782502e+18,2.0,Thuiswerken heeft grote voordelen. #1: Onbeperkt 🍦 binnen handbereik. #2: Geen collegas met wie je de doos ijs moet delen 😁 (das ergens ook wel weer jammer). https://t.co/z8bOKEkvhf
1.2964568618316308e+18,0.0,@JanPieter @BobHGL Ik heb altijd wel het idee dat bij dit soort protesten ongeveer 60-80% met een uitkering zit te lui om te werken maar wel meedoen met dit soort dingen en zo gewelddadig zijn? Schiet mijn maar lek.Maar ja bij bezorgde blanke burgers mag dat allemaal hé.
