custom_id,annotation,unprocessed,processed,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,intensity
1275893116269142016,0.0,Stuur Rutte ook maar een doos rotte eieren.. afgezien dat het strafbaar is: het zou te veel eer zijn om die nog naar zijn hoofd te gooien. En als Rutte ergens nog op werkbezoek langs komt voor een leuke foto: biedt hem een doos rotte eieren aan. #persconferentie #kickoutrutte,stuur rutte doos rotte eieren afgezien strafbaar hoofd gooien rutte ergens werkbezoek langs komt leuke foto biedt doos rotte eieren persconferentie kickoutrutte,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1275898359048536064,2.0,Met stip op nr 1 op de lijst van achterlijke #coronamaatregelen in Nederland. U mag naar een voetbalwedstrijd maar gij zult niet meedoen aan liederen of #spreekkoren!En welke overenthousiaste suppoost gaat dit handhaven?🙈🤣,stip nr lijst achterlijke coronamaatregelen nederland voetbalwedstrijd gij meedoen liederen spreekkorenen overenthousiaste suppoost gaat handhaven,6.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0
1275905919516315648,2.0,@marianneschuurm @lenn2art @Schiphol @KMar_PenB_SPL @SchipholWatch Theoretisch kloppen de maatregelen vast. In een lege hal ook. De praktijk is waar het om gaat. Lijkt me 😬 Heb als caminghouders ook doos vol stickers linten desinfectie hesjes en uitgeprint protocol maar dat zegt weinig over uitvoering coronamaatregelen hier. 😎 https://t.co/MQlKpz4o6b,penbspl theoretisch kloppen maatregelen vast lege hal praktijk gaat lijkt caminghouders doos stickers linten desinfectie hesjes uitgeprint protocol zegt weinig uitvoering coronamaatregelen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047
1267217090198503424,2.0,@GameMeneer Ja ik snap wel waarom ze protesteren en ik sta daar ook achter. Alleen die protesten vind ik nu wel te ver gaan. Ik ben best bang dat er dingen gaan gebeuren zoals in 1992 waar blanke mensen vermoord werden tijdens zulke protesten.,domste tweet reactie vandaag verweet goed keuren protesten amerika blanke politieagent zwarte betogers brand gestoken mensen huiswerk slecht,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.453
1267221375573524480,2.0,Linkse Burgemeester van Minneapolis zegt blanke supremacisten uit protesten maar arrestaties laten ander verhaal zien. Ze moet zeggen links Antifa tuig.  https://t.co/Ku0DTtZ5l1 #FoxNews,bellen ziet echt goed helemaal wit denk last corona snel vaccin eentje waarvan waarheid verteld burger zegt o sorry allemaal verkeerd gedaan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
1267223166478356480,2.0,@MartineGoossen4 @namulover69 @guyverhofstadt Daarbij de meeste protesten zijn vreedzaam en die wat het niet zijn zijn merendeel van de tijd agressief geworden vanwege het gedrag van de politie of door blanken die menen dat ze op deze manier herrie moeten maken.Zijn ze denk ik gewend van na sportwedstrijden...,vraag beetje tokkies verzonnen argument protesten corona gok mensen niks beters werk zoeken tokkies weet nooit goed boselfjes,4.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,1.0,2.0,0.545
1267223935764103168,1.0,Beginnen jullie je te focussen op koulo corona we wan kong fet om nigga of neger tssssssssssskkkkkkkkkk,moe protesten zwarten eraan meedoen interesseert moer ie dood gelegenheid winkels leeg roven vernielingen richtenals nike dozen arm loopt ordinaire dief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675
1267225235058720768,1.0,Waarom kan het nou niet gewoon zo zijn 😭 en ook stoppen met die achterlijke Corona en 15 mtr onzin,mischien weten america wand valt blanken mee lopen mischien uitgekomen corona allemaal groot leugen mischien gaat gebeuren,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.25
1267225554832498688,2.0,@LodewijkA Hier zie je dat er elk jaar meer whites dan blacks worden vermoord. Ook door de politie.. maar daar zie je geen protesten voor.. https://t.co/46zYl7mbGy,hoop gl trut schop reet krijgt netjes gezegd nergens bak komt bijstandsuitkering gaan leven achterlijke trut wijf zoveel mensen opgeofferd coronacrisis fucking,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
1267227483214098432,0.0,Ik kan je mededelen ik ben een beetje homo-/coronamoe. “Waarom?” vraag jij je dan af. Nou ik zal je eens wat vertellen. Homo’s zijn dus flikker hè vergis je niet. Ik wil niet dat je vergeet dat flikkers dus echt homo zijn en daar voorbij. Denk na mensen! Word wakker! Actie!,kans komt klein kans kids elkaar besmetten klein kans presymptomatische verspreiding klein kans datalekken klein enz enz enz enz leugenachtige hoeren vertrouwen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267241713409634304,1.0,wrm gaan al die mongolen morgen naar Amsterdam tegen alle corona maatregelen in?,zeker blanken coronavaccin dag komen,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
1267287720306651136,2.0,@thomas_spaas Deden zonder echte aanleiding: geen verzet niks. Dit sloeg nergens op. Gewoon geval struisgebouwde kerel vermorzelen en zien hoe lang ie het rekt... Evenmin is het t eerste dergelijk geval. Rellen dus logisch gevolg alleen heel pijnlijke timing gezien covid19: zwarten waren al,howla filmpje toont exact probleem probleem blanke gaat soort onredelijk geweld typisch amerikaanse politie vandaar protesten,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.742
1267324147039862784,0.0,Reserveren om een café te gaan bezoeken vandaag je moet wel hartstikke achterlijk zijn om vandaag daar even een pilsje te mogen gaan drinken. Bedankt #flutregering #rivm stelletje idioten. #coronavirus,nou nergens nl media gezien protesten blanke mensen latinos ziet niks georgefloydprotests maken niks vind,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1267334025934368768,2.0,@vrtnws Beter ook eens de cijfers tonen waarover deze gewelddadige protesten gaan. Er sterven meer blanken door zwarten dan omgekeerd: dan zou men ook met een WhiteLivesMatter kunnen beginnen.,corona verknalt zomerkamp kansarme kindjes veiligheidsmaatregelen maken onmogelijk via be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267369818845519872,1.0,@cdavandaag Slimmer chillen= Corona killen?? Ihkv indoctrinatie van de jeugd?! En we kunnen niet ‘gewoon’ naar een museum of bios. De achterlijke regels die verzonnen zijn maken het ongewoon abnormaal en belachelijk,tucker carlson slaat spijker kop enige demonstranten coronaregels overtreden westerse overheden blacklivesmatter grootschalig geïnstitutionaliseerd voortrekken zwarten ten koste mensen huidskleur,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
1267373441277140992,2.0,@pajot38 @ChrissonMusic @ADnl De meeste terroristische acties tijdens deze protesten komt door de politie daar of blanke mensen die profiteren van de situatie. De organisatoren van deze protesten proberen zelfs winkels te beschermen. Ik heb genoeg bewijs mocht je dat willen.,lezeneen veroordeelde zwarte vindt dood politieoptreden bestraft vele mensen komen straat geweldloos gewelddadigduizenden blanken gruwelijk vermoord protesten ach mensen blank,2.0,5.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,4.0,0.6735
1267374983937916928,2.0,@vanranstmarc @IvoShimwa @blmbelgium Ik vermoed dat het de miljoenen zwarten in de VS die nu al 250 jaar mishandeld misbruikt en onderdrukt worden worst zal wezen of ze door Corona stikken dan wel door de knie van een “police-officer”!,stront ziek heel dag media corona racisme slecht blanken deugfiguren volledig meegaan kotsenin doorslaan nederland erg goed,10.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,0.5611999999999999
1267376722506321920,0.0,https://t.co/n6zQZDnG1nZwarte Mohamed agent schiet TOTAAL onschuldige blanke vrouw dood. Geen protesten en amper media-aandacht. Geen racismegeschreeuw. https://t.co/qmtSr0jvip,infecteren doelbewust protestreizigers zegt weken das haben wir nicht gewust,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.406
1267381299272089600,2.0,Wauw wat een wereld 🥴 en hoe versterk je nog meer racisme ? De komende tijd komen er miljoenen donkere en blanke racisten bij.De media gaat het voeden met in hun nieuwsitems extreme meningen van extreme mensen . Na corona angst moeten we aan een nieuw angstinfuus. Peace https://t.co/9AkTUque6Y,praktijktesten blanken iedere blanke hetzelfde opleidingsprofiel dezelfde kansen uitgebreid sociaal netwerk speelt positieve negatieve rol zeker besturen lange hand beschikt geweten hebbenwerk,0.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0
1267383089262714880,2.0,#Halsema heeft voor vanmiddag t.g.v. de demo inz. het protest tegen politiegeweld tegen zwarten op de Dam in #Amsterdam de #Corona-maatregelen van de regering in de kast gezet.#BestuurlijkeOngehoorzaamheid,trump corona crisis werkloosheid historisch laag zwarten werk gezond zat criminaliteit welfare obama zeker zoveel doden politie geweld zwarten kwamen actie vreemd,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7330000000000001
1267383937610940416,2.0,@TwittBot001 @braveduif @melaninflower_ @blmbelgium tegen zichzelf? het gaat hier om hoe ze vermoord worden zonder iets four te gedaan hebben laat het gebeurd zijn door eender welk ras. het blijft moord. zwarte mensen zijn systematisch onder de druk gezet voor JAREN als ze willen protesten is het neen zwarten doden elkaar.,achterlijk beleid eindhoven slot gooit training personal coach mondkapje m cirkels apparaten bezoekers brengen eigen handschoenen debiel willen corona,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.364
1267386053582864384,1.0,Wat zijn we op dit soort gebied toch een achterlijk land. Definieer maar eens een medisch mondkapje er zijn genoeg niet medische beroepen waar goede kappen noodzakelijk zijn. Wie gaat er. Of verkopers waarschuwen (of bekeuren) alleen Nederland natuurlijk #COVID19NL #gekkeHenkie,goed woord protesten rellen plunderen mishandelen mensen organisatoren subsidies gehate blanke mens jammer nederlandse media deel nieuws brengt,3.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,0.4773333333333334
1267392892999471104,0.0,@242Kurt @KurtDeketelaere ”één grote scheet” ?!? Ik daag u uit om dat op de covid-19 in Sint Augustinus te herhalen...  achterlijk randdebiel 🤬🤬🤬,japin raymond bang neger pinpas probeerde misbruiken neger corona corona kom dichtbij kerel antitank raket afgevuurd dienst deed libanon grote negerthe black man must have been very impressive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44525
1267396599686332416,1.0,@HarryPater62 Bij Ikea of bij de hoeren pas maar op! Onze regering is zogenaamd tegen China beleid die iedere onderdaan in het zicht heeft/houdt maar met Corona excuus willen ze zelf niets anders!,gaat meet lege zakken coronaleugen zwaaien koning werk bedrijf voedsel bank woning zwaaien vlaggetje volgevreten proleet onthoofden,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
1267398898500370432,2.0,@criticaenco @rkemp59 Dat weet iedereen al hongersnood dreigt in Afrika (corona/covid-19). Miljoenen doden zonder blanke hulp......... .,impact coronacrisis werkgelegenheid groot verwacht aantal banen drie regios overijssel gelderland noord krimpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267402872888721408,1.0,@cody1772002 @Forest_Joris @ashleycelina058 @ItzSyntrax Er minder zijn geweest als de politie (en misschien zelfs sommige winkeleigenaren) niet eerst kwamen met het geweld. Nu zeg ik niet dat de zwarten niks hebben gedaan. Sommige ervan begonnen er idd ook mee. Maar lang niet allemaal. Daarbij waren er ook respectvolle protesten.,wetenschap dient economiedan vindt raar mensen wetenschappers experts vertrouwenmensen helemaal achterlijk genoeg info nemen denkenrivm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.364
1267403714119245824,1.0,Appartement in de stad als miljonairsspeeltje https://t.co/j35UrMD26w Heb je het nog niet door jonge. We gaan terug naar de middeleeuwen wij weer arm en de rijke steeds rijker. We worden weer geknecht en als slaaf behandeld en Corona is het excuus. Fuck die rijke,woord autochtoon vergeet hysterie riep zwarten dood gingen corona slachtofferschap vermoeiend,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.574
1267404667543265280,2.0,@KarmaLatif @TheRebelThePoet Hier in Nederland 100% zeker meer racisme van getint op blank. En ik hoop dat de demonstratie/protesten  niet uit de hand lopen zoals in Amerika want dat plunderen heeft helemaal niets te doen met racisme of misschien toch wel want blanke winkeleigenaars waren vooral het doelwit,protesten justine damond vermoord justine donkere agent blanke vrouw strafblad itt georgefloyd doodschoot check yourself blacklivesmatter alllivesmatter,0.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0
1267407970419302400,0.0,@rivm Terwijl bewezen is dat de anderhalve  meter voor geen meter werkt toch door drukken wat een mongolen daar bij rivm en ruttel,zoveel protesten europa vs voorstellen zegt zwarten doodgaan corona redenen,1.0,9.0,3.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0
1267408761095966720,1.0,@13daysofAmber @HLN_BE De gewelddadige protesten vernielingen en plunderingen zijn een manifestatie van een misplaatst minderwaardigheidsgevoel haat tegen blanken en selectieve verontwaardiging. Waarom protesteren ze niet tegen moorden door negers en latinos?,iedereen ziet grof geweld blanke mensen gebruikt heel wereld mishandelingen moord winkels geplunderd gelukkig mensen wakker inzien gebruikt protesten,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.789
1267409893268631552,1.0,Wat een vuile ratten dus stiekem was een deel van de app Covid-19 geïnstalleerd:,geldt blanke amerikanen vorige regeringen dallas zat vriendin dezelfde situatie sociale zekerheid trump deeddoet best banen creeren ging goed corona speeltje elite,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1267426532198363136,2.0,@Rens2k @Dilnnnnnn @tienpontlowiese Have you seen any of the video’s waarin politie als mongolen traangas gaan spuiten rubbere kogels schieten en met hun batons slaan tijdens rustige geweldloze protesten?,madrid voorzie nieuwe coronaoutbreakde blanke onderdeurtjes verzameld gaan knielen crimineel demonstraties misdaden blanken rotherham zie hypocrieten,5.0,9.0,4.0,0.0,2.0,4.0,2.0,4.0,1.0,3.0,0.7140000000000001
1267426886545747968,2.0,@aardengelpiet In Boston is een blanke nationalist gearresteerd nadat deze zaterdagavond het historische gerechtsgebouw in brand had gestoken. Ik weet niet of die groep achter de Corona-berichtgeving en de perikelen rondom M. Flynn zat. Daar zijn complotdenkers voor. Ik hou me bij de feiten.,nieuw ritueel waarbij zwarten blanken knieën excuus aanbieden bestaande white privilege krijgen zwarten coronatijd demonstraties gedaan zwarten macht victimplay,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1267427056343830528,2.0,@Gau88 @bbliophile @lauriesbooks_ nou zeg maar niks over protesten of riots want dan ligt ze gelijk weer dwars 🙈 ik snap het ook niet joh. kan niet geloven dat zij &amp; ik bijna even oud zijn. hoe groei je op in NL met zon plaat voor je kop? das geen excuus meer dat is white privilege + willful ignorance 😔,goede voorlichting waarschijnlijk tokkies handhaven dacht griepje ouderen treft mondkapjes werken averechts plaats virus iedereen ernstig treffen waarbij eenmalige lockdown indamt vandaar tti,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0
1267428857390551040,2.0,Ik zou dit hele achterlijke zoodje als alternatieve straf toiletten laten schrobben in door #corona geteisterde vetzorgingshuizen. Wat een geteisem. Was het niet carnaval wat #corona een enorme boost gaf in #houdoeland?,uitspraak zwarten nooit racistisch sandrine moponami belangrijker vragen stellen wielersport renners testen stel ieder geval vragen stelling racistisch,0.0,8.0,3.0,0.0,2.0,5.0,0.0,4.0,2.0,2.0,0.0
1267438403949297664,1.0,@BonZQi_LD Ik snap mensen niet. De halve wereld naar de kloten door die kut-Corona en dan een beetje achterlijk polonaise doen.,vannoten jonge mooie blanke vrouw ongetwijfeld kwam eerste testen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1267543175935246336,2.0,Ah de werkeloosheid onder zwarten is blijkbaar ook een belangrijke voedingsbodem voor de protesten in de #vs 🤨 #damdemo,geldt nieuwe coronawet meter witte mensen straks nl tja racistisch zwarten recht dergelijke demonstratie verbieden snapt snap,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269028521701183488,0.0,@geertwilderspvv #PVV @VVD @MinPres Is het geen idee om ipv heel het volk te laten boeten voor wat een paar illegale moslims en een paar zwarten uitspoken om hun te laten betalen ipv heel het volk te straffen ? #coronadebat https://t.co/GQOLL9JIFg,gaat amerika protesten begonnen land verbeteren protesten steun blanken afrika protest organiseren mensen palestina steunen,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1269029580989517824,1.0,@klokwerktweets @NadiaBouras De eerste de beste zondag 5000 mensen op de Dam toelaten na een paar maanden van draconische maatregelen toont alleen en enig aan dat het hele Covid-19 achterlijke onzin is.Om nog maar te zwijgen over de imbeciele reden om daar op de dam te gaan staan. https://t.co/gtWGNn77XJ,sarscov covidcoronavirus blijkt idd n retrovirus keer keer n epidemiepandemie veroorzakendaarmee t belangrijker mentaliteit ziekte veranderen achterlijke anderhalvemetersamenleving voeren,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.341
1269045402348765184,1.0,@DLAFCA2 Vind gewoon kkr irritant dat ik nergens een plek heb waar ik geen gezeik over amerika niggers of corona zie,niks maken tokkie nietditsoort protesten gaan helemaal nergens behoor groep bukt wijd open aars ontvangen nodig,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1269061726290485248,2.0,We buigen allemaal. We mogen niet meer wit zijn. Niet meer een  blanke hetero trotse man Want ja #racisten. #WhitePrivilege.  #BlacklivesmattterNL #Blacklivesmattter #zwartepiet #ZwartePietMatters #Wilders. Gelukkig sterven er een aantal oude witte mannen in deze #corona tijd ☺️,honderden mensen protesten racisme zwolle via laten uitspreken racisme zwarten gaan blanken gehoord zuid afrikablanken afgeslacht,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1269062286645264384,2.0,Onder #Obama werd blanke arrestant op soortgelijke manier door politie om het leven gebracht als #GeorgeFloyd onder #Trump.Verschil:1️⃣ toen géén ophef nu wekenlange protesten &amp; plunderingen2️⃣ toen blank slachtoffer + zwarte president nu zwart slachtoffer + blanke president,voren rutte sprak zoon soros hele corona gedoe opgezet plan minder bevolking las vaccin ongeborenen dood gaan moslims negers nemen westerse wereld chia lacht suf putin,3.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.63775
1269069853429846016,2.0,#Covid_19  is verdwenen . Geen medelijden met de ouderen in verzorgings tehuizen maar BLM de racisten die graag een eind zien aan het zogenaamde blanke privilege .. laat me niet lachen dit is NL het gaat ze alleen om zwarte Piet . Huilie huilie . Zoals Hazes zong HET IS TIJD DE..,zie blanke mensen commentaar geven protesten vandaag social distancing gerespecteert etc dezelfde mensen driesje vl verdedigde bbq zat gaan picknicken,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
1269097087787991040,2.0,@Sasworldexposed hahahaha dus omdat je twee zwarten kent beschouw jij dat als de meerderheid waar komen die protesten dan toch vandaan he? 🤨,dacht scherm stuk zwartwit beeld blijken protesten alllivesmatters dtv staan zoveel blanke mensen,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1269105961249255424,2.0,@JaquesMesrinee @jackvangelder En dus wat wil je daar mee zeggen?Dat de blanke vriendjes aan de andere kant van het land net zo braaf zijn als in Amsterdam volgens jou. Ik hoop dat je zelf ook snapt dat je aan het vooroordelen en dat is waar al die protesten juist tegen zijn.,tarrass ziet vliegen achterlijken rivm rot blij blijf nadenken,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1269141754340675584,0.0,Amerikaanse agenten die 75-jarige man omverduwden bij protesten geschorst https://t.co/N889CZ6nxe via @NUnl dat was geen duwen dat was GOOIEN EN SMIJTEN DE KLOOTZAKKEN jammer geen zwarte agenten anders konden de blanken naar de @dam,schellekens gewend hoeveel voorspellingen goed toe hoeveel keren zeiden lijkt zaten goedthey are their heads and drowning,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1269159247989870592,2.0,@1_hanneke @wierdduk Maar waaruit blijkt dat de agenten een racistisch motief hadden? Hoor jij ze iets roepen over zijn kleur?Tijdens de demonstraties word je als blanke net zo makkelijk in elkaar getimmerd door de politie heb ik gezien.Dus waarom deze enorme BLM protesten?,corona hoorde steekincidenten dezelfde manier willekeurige blanke omsingeld geslagen gestoken slachtoffer steekwonden grond ligt zijnhaar spullen pakken rascistisch geweld geboekt beroving,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.5515
1269172282028699648,2.0,@dit_is_M @Antonkarel Waarom wordt er zoveel haat aangewakkerd tijdens deze protesten? Alsof het de bedoeling is om blanken te haten. Zwarte piet in gezicht trappen. Iemand zegt dat zwarte mensen in concentratiekampen zitten in Europa. The white men is evil en meer van dit soort groepsbeschuldigingen,zwarte bevolking vs corona besmetting twee keer hoog blanke bevolking soort bijeenkomsten gaat versterken crimineel omgekomen natuurlijk jammer man hoor weinig slachtoffers,6.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,0.424
1269172455614156800,1.0,Dit volk loopt wel te hoop tegen geweld door de politie in een buitenland maar trekt niet de straat op om te protesteren tegen het roven van al haar recht en rijkdom door de banksters? Dit volk is even debiel als het dociel is. #sheeplearestrange #ownworstenemy #blm #covid19nl,coronavirus global heating veroorzaken angst chaos mensen grijpen terug religie heilig geloof anderhalvemeter kettingzaagbioethanol stikstofnorm alcohol islam achterlijk deden social distancing,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.4633333333333333
1269176332778377216,2.0,En geheel in coronastijl alleen getrouwd met onze getuigen erbij. :) Op naar de ‘echte’ bruiloft! https://t.co/Qc7l2KltMg,vlamingenbegin schuldig voelen grote toename coronabesmettingen zwarten antifasblmbelgium superverspreidingsevenement blacklivesmattter,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.591
1269176583052570624,2.0,@bertuswessels @RGeerligs @BoveBennie1960 @corona Een blanke huid en medemens. Denk niet zwart denk niet wit denk niet zwart-wit de kleur van je hart doet er toe.,echt land hypocriet toestemming geven protesten corona politie allemaal mensen elkaar proppen gaan schuld geven protesters paar weken tweede golf ma echt fuck land lmao,0.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
1269177689061154816,0.0,@Martinbosma_pvv In Nederland wordt een zwarte met u &amp; mijn geld gesubsidieerd om met megafoon te brullen en te dreigen blanke zwarte Pieten in het gezicht te trappen.Waar blijven de demonstraties tegen het moorddadige Corona beleid in o.a. zorginstellingen dat heeft wereldwijde aandacht nodig.,vb simplistisch ongenuanceerd denkenblanken racist zwarten nietals directeur bedrijf zeg kies beste werknemer ongeacht huidskleur geslacht religie eenvoudig beste bedrijf praktijktesten hoeven,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1269189831420186624,0.0,#rivm de volgende ramp dient zich aan... geluid... flikker toch op stelletje amateurs,betoging antwerpen blijkbaar hand lopen poc blanke mensen blijkbaar gescheiden bussen gestopt politie denkt veiligheid mensen corona tijd wtf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1269192573278617600,2.0,@BramFokke mannen goed zou zijn voor de aandelenmarkt. Terwijl; die markten kijken helemaal niet zo naar binnenlandse protesten in VS. Stock markets reageren sowieso debiel op de afgelopen maanden (meer op virus dan op protest) maar volgens absoluut niet reële economie of reële wereld.,hele westelijke eussr rellen blanken anderhalve centimeter afstandwas corona besmettelijke ziekte godsgeschenk misbruikt linkse ideologieof eentoevalligchinees ontsnapt virus combinatie stopdelockdown stopnieuwnormaal,2.0,7.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,0.653
1269192903794008064,2.0,@VVD Wat voor waarde hebben al die regels als dit mag? Snap het recht op demonstreren. Snap het onderwerp. Al heb ik het gevoel dat BLM van het Corona gebeuren extra gebruik heeft gemaakt om aandacht te krijgen. Rascisme bestaat al zolang. Dat doen blanken onderling ook. Dit is 1/2,kwaad maakt protesten selectieve verontwaardiging vinden leven zwarte crimineel belangrijker leven blanke vrouw,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.7402500000000001
1269198031678771200,2.0,@RealShowstopper Wat een onzin. Er zijn altijd extremen bij ook bij deze protesten. Maar het overgrote deel vd wereld ziet gewoon een hoop politiegeweld tegen niet-blanken of blanken die mee demonstreren...https://t.co/oHUrHjSgYp,djt zooo racistisch vind zwarte stemt you aint black biden precorona werkeloosheid zwarten daalde record laagte welvaart beste manier zaken verbeteren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269198264957575168,2.0,Ook bij fruittelers covid19 uitgebroken. We kunnen de vleesindustrie dus niet altijd de schuld geven wel bijna altijd. https://t.co/TBarvb62VT,veronderstelling corona burgeroorlog voorkomen dichterbij ooit laat nederland nederland blijven tolerantie zoals kort heel wereld graag kozp ht nieuwe blanken gericht racisme,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7235
1269204521324105728,2.0,@awmo13 @volkskrant Nu behalve de Corona dreiging het eerste sinds decennia waar ook de blanke mensen zich zorgen over maakt de rollen (maar niet echt) eens worden omgedraaid) gaan hopelijk veel blanke mensen zich eindelijk realizeren hoe racisme voelt. Let op racisme mag van beide kanten niet !,lori jacobs politie vraagt plein verlaten luister jeminderjarig meerderjarig autochtoon allochtoon horen blaren zitten tegenstrijdig rest vlaanderen terug zadelen corona,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.314
1269208065645174784,2.0,@achahbarmo Ik ben naar die tweet gaan zoeken om die aan te klagen bij Twitter. Ja Mohamed zon gedrag kunnen wij missen als kiespijn in onze samenleving. Er is ook racisme op de huurmarkt in België en niet alleen tss. blanken en Noord-Afrikanen. We moeten dat opsporen met #praktijktesten.,hoop stuk stuk corona krijgen ganser harte copd risicopatient één long tweede keer corona krijgen getrouwd verpleegkundige vandaag kosten,0.0,4.0,4.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0
1269208820791889920,2.0,Dieren worden vermoord  omdat mensen coronavirus aan de dieren gegeven hebben.,diezelfde trut stond weken lang frontlinies frankrijk giletsjaunes protesten macron aangeklaagd misdaden menselijkheid,7.0,8.0,4.0,2.0,5.0,4.0,1.0,5.0,1.0,3.0,0.0
1269215652264452096,2.0,Theres more of us !! United we stand !! #WildersDoesntMatter kijk maar naar de hoeveelheid blanke Nederlanders op de protesten. Versus hoeveelheid ander ethniciteiten die pro Wilders zijn. https://t.co/B7ez8vRguG,amsterdam rivm slaaf luchtvaartlobby overheid hou,3.0,5.0,5.0,2.0,0.0,4.0,1.0,3.0,0.0,3.0,0.652
1269226129501585408,2.0,Conspiracy-omroep Ongehoord Nederland probeert de Black Lives Matter protesten op racistische wijze te framen als een aanval van geweldadige zwarten en een leidend (dubbel ieuw) antifa leger tegen weerloze witte mensen. #vanuwbelastingcenten https://t.co/cSHOGVqGS4,denk protesten wilt benadrukken nee rellen keur zeker goed bestaan velen gevallen gebeurt blanke bijv sneller ergens mee komt zwarte maken,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8240000000000001
