,custom_id,annotation,unprocessed,processed,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
3232,1.2786867186030019e+18,1.0,@paulavanolffen @koninklijkhuis @MinPres @hugodejonge @rivm @MinVWS @Concertgebouw @muziekgebouw @deDoelen @MusisenSTArnhem @ZStrandtheater Ach indruk werd gewekt dat het nu was... maar ik blijf het idioot vinden dat we in concertzaal bios etc 15 mtr afstand moeten houden terwijl je wel naar de hoeren mag en in volgepropte vliegtuigen mag zitten....,grafisch presser ga lekker dood virus egoïstische mafklapper empathieloze idioten dood gaan virus welwillende mensen achterlijke kop zorgpersoneel gedacht mafklapper,2,1,1,2,0,0,2,0,1,1
3233,1.2786898274672108e+18,1.0,@Rijksoverheid Er is helemaal niks versoepelingsteeds dat achterlijke 1.5 meter waar nergens op gebaseerd is en mondkapjes.Deze terreur kabinet met deze opgezette Corona hoax moet afgelopen zijn.,mondkapjes plicht besmettingen vinden daarvan skip achterlijke mondkapjes,1,4,1,0,1,1,0,1,0,0
3234,1.2786447670149489e+18,2.0,@rubenkeestra Yep. Dam demo zelfs coronamaatregelen gelden niet Malieveld demo laten we blanken meppen.,corona today slappe hap sluit sowieso virusbronnen zoals seksclubs hoeren sekswerkers efteling,1,2,1,0,0,0,0,0,0,0
3235,1.278654042768638e+18,2.0,@Jack6Man @wierdduk Straks klinkt het weer overal; ‘wir haben es nicht gewüst’...en nu maar massaal meelopen en de vele waarschuwende mensen voor complotgekkies uitmaken. Ondertussen wordt het EU-leger samengesteld ‘voor onze veiligheid’ en focussen we nóg allemaal op ‘racisme’ en ‘corona’. 🙈,blanke man keurig maart coronamaatregelen gehouden facistische racistische witte man privilege weet,2,2,1,0,2,2,0,1,0,0
3236,1.282646353190019e+18,1.0,@messelbrugge @CoronaQuatsch Daar wordt bedoelt met We IK en zoveel anderen die wel om de vrijheid geeft en niet aan onnozele nietsnutten dat zulke vragen heeft. Dus flikker op ga wat nuttigs doen. Betaal jij je maar blauw aan zorg belasting huur/koop enzzzzGedraag je als een Volwassene zeg..,leider duits coronaprotest querdenken ic via heet gerechtigheid raddraaiers achterlijke relschoppers leren,0,0,0,1,0,0,0,0,0,0
3237,1.2826207870825636e+18,2.0,Door nicht van Donald Trump geschreven boek eerder verkrijgbaar. Lees het hier: https://t.co/Gatu3ImPE5 #DonaldTrump #boekenlezen #nicht #verkrijgbaar #ikleesthuis #MaryLTrump #trump https://t.co/6HiH7uXiCL,martin buijsen achterlijke neefje joseph mengeleja coronavaccinatie weigeren pleit hoogleraar gezondheidsrecht dwang trouw,8,1,1,1,0,0,2,1,0,0
3238,1.2827754812600893e+18,0.0,@HansAckerNY Ik zie een terroriste een homo en een bejaarde die de corona overleefd heeft.Oppakken en levenslang opsluiten.NSB ers horen in het gevang.Stem op PVV of FvD 🚜 mensen als je land je lief is.,joh flikker moraalridder roer rivm eigenlijk vele malen slechter zó besmettingen laat staan stadions fans succes tellen likes beste stuurlui wal,3,3,1,0,2,1,0,3,0,1
3239,1.2826343978801234e+18,1.0,@MinPres @op1npo Wat ons te wachten staat speelbal een lockdown natuurlijk nou ik zal je zeggen die pikken we niet. Ook (ik wil niet zeggen dat corona met 5 g te maken heeft) 5g is gewoon stilzwijgend doorgegaan ook het achterlijke stikstof beleid moest doorgaan gelukkig zijn boeren wakker.,schellekens wir haben es nicht gewusst natuurlijk nooit schiphol coronaplatz laten volstromen testcapaciteit getorpedeerd geregistreerd verkeerde indicaties verzonnen testen,1,1,0,1,0,1,0,0,0,0
3240,1.2826437091426714e+18,2.0,Adopteer een leesclub (alleen of samen) voor €100 en help kansarme kinderen in coronatijd lezen!#corona #MBB #boeken #lezen https://t.co/q0TzA6C1Jy,vanlonden t schuld horeca blackfriday oudjes nietthuiswerkers blm kerkdiensten oh wacht nee jeugd zit warm strandgangers huisfeesten schuld geven,2,0,0,2,0,0,1,0,1,3
3241,1.2826881617731707e+18,0.0,Wat een debiel wijf deze @SelenaSouhaila Marokkanen hebben vrouwen in Italië verkracht https://t.co/fZfI3OnaCQ https://t.co/6EzAYEzn09,ruud debiel noemen doe mensen tekort,1,0,0,1,0,0,1,0,1,1
3242,1.2825934675756974e+18,1.0,Voor de verandering weer eens met het Openbaar vervoer..met nog steeds die achterlijke #mondkapjes plicht..hoe lang wordt deze schijnvertoning nog op opgevoerd? Na  4 maanden is het spelletje wel uitgespeeld!! Geef ons de #vrijheid terug! @rivm @MinPres @VVD @Arriva_NL @QbuzzGD,help startende ondernemer dagen id week saai volgend jaar beetje normaal hoop italië villa zwembad toscane jaar achterlijke virus zn rotkop laten zien,1,2,0,2,0,2,1,3,0,1
3243,1.2825657340239913e+18,1.0,@n0nDan1 @erikmouthaanRTL Ik hoef niks op te zoeken ik heb 2 ooms verloren aan Corona.Dus flikker op met je domme geneuzel.,bang laat idioten stoppen laten testen achterlijke nsb politie stoppen bevolking terroriseren,1,2,1,0,1,0,0,1,0,0
3244,1.2825664245071585e+18,2.0,@CoronaQuatsch Ik spreek ook zeker niet voor mijzelf ik roep al tijden dat we collectief moeten weigeren en de slapenden wakker moeten schudden en ontdoen van angst. Maar we hebben het hier over Rutte de leugenaar puppet en slaaf van de Elite.,regios achterlijke pcr testen hand echt komt goed,1,6,0,0,0,1,0,3,0,2
3245,1.2849968359715635e+18,2.0,@SCEPTR_online @WNiemegeers Zeg 1x in de media dat elke allochtoon €5000 mag ophalen in het gemeentehuis en ze staan er morgen allemaal...Maar de corona regels zullen ze wel niet begrepen hebben..,luister genoeg mensen ziek stervende corona oude mensen dood ziekte ziekte treft leeftijdsgroep etniciteit geslacht fucking griepje fucking pandemie,1,5,1,2,1,2,1,1,1,1
3246,1.285220509228163e+18,0.0,In de VS zijn zwarten en Latinos de grote schuldigen voor de massale uitbraken van het coronavirus. Gisteren zag ik op @CNN nog beelden van hun straatfeesten. En dan mogen we ook zeker de Black Lives Matter samenkomsten en plundertochten niet vergeten!,verbeeld criminele debiel word wakker mensen plegen coup willen macht houden maken corona corona gemuteerd fake,1,0,0,0,0,0,0,0,0,1
3247,1.2850898568850022e+18,2.0,@janinepower @rivm Ze halen de hele trucjes doos erbij om maar maximale angst te creëren.,vogel corona gezicht hoest achterlijke mongool,0,0,0,0,0,0,0,0,0,0
3248,1.2851775221965537e+18,2.0,again welke kansen dan in het onderwijs krijgen allochtonen sneller B of C attesten terwijl autochtonen met dezelfde punten een A krijgen sollicitaties van een allochtoon worden sneller geweigerd dan van een autochtoon. er zijn kansen maar je moet geluk hebben.,gordon daarmee aangeven beweren corona bestaan rechts macht achterlijke opmerking linkse sympathieën,0,3,2,1,1,1,0,1,0,1
3249,1.285179284596949e+18,1.0,@telegraaf Haha 😂 Elke debiel begrijpt toch dat Corona zich niet enkel op volwassenen  richt!? Ik heb die stelling echt nooit begrepen. Ze lullen maar een eind raak! Kinderen worden misschien minder snel ziek maar verspreiden het echt net zo hard als ieder ander!,ongelofelijk debiel verhaal ophangen gooit horeca hoogstpersoonlijk busde maakt grote kletebende debat coronamaatregelen coronadebat vvd,5,3,2,0,2,3,1,3,0,2
3250,1.2851800364762644e+18,1.0,@Rec0_csgo 0 besmettingen van corona in leeuwarden 7 in de rest van friesland aangezien die tokkies zich niet aan de regels kunnen houden smh,gaat covid gaat vaccin iedereen nemen zwakker gaan dood rest slaaf werken new world order,1,0,0,0,0,0,0,0,0,0
3251,1.2852431305859768e+18,1.0,@samadb6 Geweld zorgt ervoor dat media inzoomt op dat en niet op de protesten. Net zoals bij BLM. Je moet ze die kans niet geven. Want dan pas beginnen achterlijke racisten met hun even achterlijke comments te klagen en haat te verspreiden.,zeur oudste dochter komt ieder geval new york mág vliegen laat testen nicht erbij man ipv ís eenmaal,2,2,1,0,0,0,0,1,0,1
3252,1.2852548434232197e+18,1.0,Volkskrant: Live: Aantal besmettingen loopt sneller op | Halsema onderbreekt vakantie voor overleg over drukte in Amsterdam.He? HOE KAN DAT? 0fucking20 is toch imuun voor Corona? pas allemaal zwarte en blanke luitjes op de Dam en geen corona.,debiel overkomen doe nieten laat testen covid afspraak goede psych gemaakt hoor,0,2,1,0,1,1,0,1,0,0
3253,1.28511449884459e+18,0.0,@geertwilderspvv Maar Geert tochDie buitenlandse hoeren ......en coronaEn vergeet ook de maffia niet.....En arm Frankrijk moet het tuig toch kunnen betalenEn met 62 met pensioenEn en en,hey nederland lekker winkels schuld geven ga stad vafuckingkantie blijfthuis nee denken lekker ding thuisblijven dubbel goed,2,1,0,1,0,2,0,0,0,2
3254,1.2849758554003743e+18,2.0,@Fav_Jue Het gaat hier over resultaten geen vooroordelen. Als uit cijfers blijkt dat de Marokkaanse gemeenschap een hoger aandeel in de Corona-besmetting heeft dan heeft dat toch niets met blanken die op reis gaan te maken? Je moet geen racisme-problemen zoeken die er niet zijn.,eerlijk vind hele mensheid uitsterven jaren achterlijk bezig slopen natuur slopen geld corona mooie kans eigentijdse zondvloed jammer goeie mensen gaan,0,0,0,1,0,0,0,0,0,0
3255,1.2849759773665403e+18,1.0,@1_hanneke @JoostNiemoller Hanneke jij snapt er nog niets van. Denk je nu echt dat dat geld gebruikt wordt om die zogenaamde Coronalanden te helpen? Echt niet. Gaat grotendeels naar die achterlijke klimaathysterie,hoor doos vnoncw beweren iedereen ligt ondernemers qua verspreiding corona tuurlijk joh lazer eind goed bezig he zie action zie hema wibra serieus dicht spijkeren zooi lockdown eenvandaag,0,0,0,0,0,0,0,0,0,0
3256,1.2851948180676157e+18,0.0,@SalimaElahmadi @PZAntwerpen Maar beter heel luid zwijgen denk ik... Een marginale junkie dankzij jullie mocro drugs gaat kapot aan overdosis. En u roept op tot geweld ? Leer uw gemeenschap de Coronaregels mss eens eerst volgen..https://t.co/x64l1XKNxW,lichtgetinte medeburgers witte inteelt nakomelingenjeugd urk gooit vuurwerk personeel coronabus wethouder schaam diep,2,7,2,0,2,0,0,2,0,1
3257,1.2853101277641236e+18,2.0,@zomergasten Wij zijn inderdaad een diep rascistisch land. Geweld tegen zwarten aan de andere kant vd oceaan leid tot massale protesten tijdens een pandemie. Gebeurt het bij blanken? Niets aan de hand lalalalala *vingers in oor*. https://t.co/gCtTqeNxG5 https://t.co/NbJdDq2Cx7,helga zeg zoals borreltje ingehuurde corona hoer zoals gekochte media hoeren media land kijk maanden tyfus zenders,1,1,0,0,0,0,0,0,0,0
3258,1.2852592621057188e+18,0.0,jazeker ook de negers nemen hun coronamaatregelen...,vandaag leuk moots meeten coronaproof ofc mannen slaaf heteros gepest liejam gaat ooit knuffelen geven fran bief twas echt grappig,2,1,0,1,0,0,2,1,0,2
3259,1.285265294261461e+18,1.0,@Klimaatzuster @ewaldeng @LucZeebroek @nrc Nou BRIL-JANT zeg. Een normaal mens noemt dat te debiel voor woorden.USA heeft nog steeds een lager % COVID-19 doden dan Europa.Maar blijf vooral lekker de LEUGENS van hoernalisten geloven hoor. #Domdoos https://t.co/W1j1ujRhtw,slecht slecht slecht drama snoei flikker aub direct schaam onzin uitkramen persconferenties gaan x winnen nou zeker manier snoeiout mvvgra,0,2,1,0,2,2,0,0,0,0
3260,1.2852672631390003e+18,1.0,@MarcelWolfs @fvdemocratie @hugodejonge Nee zeker niet want dat is namelijk volkomen normaal bij een stevige griep.Vandaar dat ik de huidige Corona onzin ook zo volslagen debiel vind.,loo correct uitgevoerd apenland correct uitgevoerd word geïndexeerd partijdotatieswat verwachten politieke hoeren staatsgreep plegen samen groen ecoloeen wereldrecord coronadoden,3,2,0,0,1,0,0,2,0,1
3261,1.2852726539311923e+18,2.0,@Aboujahjah Wacht...de Somers wordt gek langs ene kant en Dyab wordt gek langs de andere kant... zit dat corona virus ervoor iets tussen?? Mss daarom dat vooral blanken schreeuwen om BLM? Ik vind het een waar wonder dit te lezen van jou...,plaats werken scriptie doos corona herinneringen maken toegeven mooie initiatieven eerste golf gemengd gevoel geven golf zoveel zwaarder voelt samenhorigheid ontbreekt,2,0,0,1,0,0,1,0,0,1
3262,1.2852001481430016e+18,1.0,En hup een nieuwe golf van angst de wereld injagen.......tot toch op telegraaf met je achterlijke corona hoax 🖕,cultuur groepmijn god meneer tokkie weinig inzicht,3,2,2,1,1,4,2,2,1,3
3263,1.28520548749611e+18,2.0,@ChrisSibon @AnnetteSuister @TijnBroekman @mzelst @rivm @hugodejonge @MinPres paniek zaaien te maken. NL gaat er gewoon te makkelijk mee om. Beetje burgers de schuld geven dat ze te makkelijk de straat op gaan met klachten en zich niet laten testen. Terwijl de overheid in maart liep te roeptoeteren dat dit helemaal niet nodig was om je te laten testen. ect,ruud probeer expres dom komen achterlijke tweet,0,0,0,0,0,0,0,0,0,0
3264,1.2852023810268733e+18,2.0,@jossa3450413 Het dient wat gerelativeerd te worden.België of zo je wilt Vlaanderen is e zeer slecht georganiseerd(e) land/deelstaat.Aan den lijve ondervonden met de Corona crisiscontact tracing lijkt ook al te ver gegrepen.Wat zou je dan verwachten:dat kansarme kinderen e laptop krijgen?,why debiel gaan hamsteren webshops exists ken eten blijven kopen hoor,5,2,1,3,1,2,3,1,0,2
3265,1.2852062363094548e+18,2.0,☀️ Zomer thuis in Nederland? ☀️Bij #Wijnhuis #Helmond een doos van 24 flesjes #Corona of Desperados altijd € 25-!WIJNHUIS HELMONDHurksestraat 95701GX Helmond0492 538 260🌐 https://t.co/yZZTVnw9xR#WijnHuisHelmond #Eindhoven #Desperados #Corona #Zomer #Cerveza #Bier https://t.co/ZC3ZCG4o5f,zie serieus mensen mondkapjes schuld geven stijgende hoeveelheid corona gevallen,2,0,0,1,0,0,2,0,0,1
3266,1.285139156310655e+18,1.0,@parool flikker toch eens op met dat gezeik. Overal neemt corona weer toe door versoepeling en de terraseikeltjes willen nog verder versoepelen. Last van vergaande Korsakov?,aub hoeren kerk vraag vriend lockdown coronamaatregelen,2,0,0,3,1,0,2,1,0,2
3267,1.2851445351532052e+18,2.0,#coronacampagne @AmsterdamBizarKinderen angst aanjagen en de schuld geven als mama/oma/tante echt ziek wordt of overlijdt.Is er werkelijk niemand die vooraf kan bedenken wat dit soort teksten voor impact heeft op kinderen? @gemeenteraad020 #raadamsterdam @RaadAmsterdam https://t.co/JvviCqH9vh,thierrybaudet potje corona geven enorme achterlijke eikel man,0,7,1,0,3,2,0,1,0,0
3268,1.2851453904261448e+18,0.0,@vrtnws Hans Van Goethem is een achterlijke dikke nek #vrtnws #terzaketvzijn de regenten onderwijzers maatschappelijk werkers genre Karine Moykens Wouter Beke Hilde Crevits Bart Somers echt wel voorbij nuPierre Van Damme Marc Van Ranst Erika Vlieghe#ContactTracing #coronamaatregelen https://t.co/Lun8E42AW8,baudet ooit achterlijk stompzinnig gereageerd coronamaatregelen,4,2,0,1,1,1,0,2,0,1
3269,1.2852314918496256e+18,2.0,Nou @Coolblue de #babyfoon kunnen we nog niet testen maar jullie doos valt in elk geval in de smaak https://t.co/ngEOn0PDaA,vanavond komen tv schuld geven schuld geven beetje ziek verfrissend hand eigen boezem gestoken draadje coronavirus coronamaatregelen,4,7,1,3,2,4,3,8,2,3
3270,1.2852359294861107e+18,1.0,@DeGelderlander Gewoon een achterlijk bedoening.. Zoiets stoms doen in corona tijd dan nog zeuren ook..,sorry probeer grappig rug ondernemers maanden inkomsten makkelijk praten achterlijke reilbakken porum lockdown persconferentie,1,2,0,1,0,0,1,0,1,1
3271,1.2850029711268618e+18,2.0,@aapbelgium @podevyns Zeg morgen 1x in de media dat elke allochtoon €5000 krijgt en ze staan morgen allemaal aan te schuiven.. Maar corona regels begrijpen ze niet...,tokkies koopgoot vuurwerk rellen basisscholen kinderen slag keukentafel thuiswerkende ouders well played nl well played coronamaatregelen,0,0,0,0,0,0,0,0,0,0
3272,1.2850134644156375e+18,1.0,@nice_guy87 @Fav_Jue ben jij een kanker mongool ofzo? Omdat er aantal Marokkanen met corona zijn besmet betekent niet dat er besmettingshaard zit in de hele Marokkaanse gemeenschap.,flikker mensen veroorzaakt corona asos zeiken maatregelen kweek ongehoorzaamheid krijg,1,0,0,1,0,0,1,1,1,0
3273,1.2852963464429814e+18,1.0,Wat er ook uit #eurotop gaat komen vergeet niet: 390 miljard subsidie een ongelooflijk en achterlijk hoog bedrag is voor de zuidelijke landen! #Macron Tip voor NL: vanaf nu het #coronavirus laten gaan anderhalvemeter afschaffen! Eens kijken hoeveel miljard er overblijft voor NL https://t.co/rfuKSJuMIQ,lach janken voel ontzettende woede laten aandoen achterlijk beleid economie én leven compleet ontwricht cijfertjes cijfertjes gebaseerd test absoluut betrouwbaar coronamaatregelen,0,5,3,0,0,2,0,2,0,3
3274,1.285301304630403e+18,1.0,hoe ga je nu met je domme crack kop op vakantie naar italië frankrijk of spanje? ben je achterlijk of doe je alleen maar zo? er is nogsteeds een whole ass pandemie gaande?,feit informatie beschikbaar stelt corona griep dwingt concluderen ontzettende mongool,0,1,0,1,0,0,0,0,0,0
3275,1.285363466258219e+18,1.0,@Jodelieho @IetsMinderKut Dit is dus weer fake news van een trut die aandacht wil met een foto uit april. Neemt niet weg dat het voorkomt dat jonge mensen complicaties kunnen krijgen van Corona. Komt heel zelden voor en wordt veroorzaakt door genetisch defect in het afweersysteem.,hoor zojuist centrum iedereen rijen dik staat denk besmettingsaantallen vandaag pan gaan rijzen dank achterlijke coronamaatregelen slecht goed rutte bedankt,0,11,8,0,5,7,0,9,1,1
3276,1.2855265160345682e+18,2.0,@oldedubbelink daat r.op de doos staatwerkt niet tegen covid19 en dat je dan n boete aan de Koning accepteren moet als je t niet draagt #ov #wereldwijd,coronamaatregelen mensen hekel rutte jonge consorte betitelen woorden schieten kort beschrijven achterlijk dom gasten rutte,1,1,0,0,0,0,0,1,0,0
3277,1.2856268899320259e+18,1.0,Niet-luisterende groep organiseert niet-aangevraagde betoging en houdt zich niet aan #COVID19-maatregelen. Intussen krijgt er nog een agent wat slagen. Snappen die zelf niet hoe achterlijk ze zijn?#justiceforAkram #MurderInAntwerp #idioten #crapuul https://t.co/ej8K3ZGVhU,realist helemaal ondanks corona bevolkingsgroei ww miljoen amp countingnu lockdown waait corona komt volgende mensen des slaaf systeem,1,1,0,0,0,0,0,0,0,1
3278,1.285629676887642e+18,2.0,Nederland krijgt een 2de Covid golf ... Misschien heel misschien leren die achterlijke egoïstische Nederlanders het dan een keer. 😑#RTLNieuws #Covid19 #COVID19NL #Covidioten,helaas nederland overgeleverd stel mongolen belangrijk willen voordoen coronamaatregelen lockdown januari nietessentiële winkels scholen theaters dicht via,0,0,0,0,0,0,0,0,0,0
3279,1.2856335187024077e+18,0.0,@michielhimself @Cortes Ja Italië heeft evenveel economische schade als Nederland opgelopen.Italië is geen achterlijk land maar een van de rijkste industriegebieden ter wereld. Noord Italië is te vergelijken met Beieren en Nederland. Conte is een bedelaar een mendicante. Vergogna! #mendiConte,benieuwd wereld eruit ziet werkende hersencellen zwakzinnige politie doet handhaving schenden grondwetten rechtenbefehl ist befehl und wir haben das nicht bewusst heil corona,1,2,0,0,0,0,0,1,1,0
3280,1.2856313637276672e+18,1.0,Moeten we het niet juist als een zege zien dat er grote groep domme tokkies is die geen masker willen dragen en niet in COVID-19 geloven?! #overbevolking #Corona #Evolutie,serieus marginale groep tokkies emotioneel onvolwassen soort dingen ikkeikkeikke covidioten covid coronavirus,0,2,1,0,1,0,0,1,0,0
3281,1.2856207719147356e+18,2.0,Maar ach beschouw dat als ze aardig sterven. Straks ontneemt het je de kans op zelfmoord. Nou zie dan als de bliksem aids en corona te krijgen en duik kroeg en nest in.  Dan geen zorg aanvaarden. Slik gewoon doos paracetamol. Ja Pia dit is waardig sterven ik overzie niet vervolg,thegreatreset dogwhistle hoorde man beeld achterlijke neefje klaus schwab persconferentie lockdown,5,3,1,1,1,3,0,0,1,1
3282,1.285623162252796e+18,1.0,Het zijn ongetwijfeld allemaal rechtse mensen die met 10.000 op straat gaan betogen en zich geen hol aantrekken van de coronamaatregelen. 🙈 Geef die man een doos lego en laat een echte expert de crisis aanpakken.,goede kennis dubai nr gekomen neg covid test zaventem gevraagd locator doc bracht dozen zeer degelijke mondmaskers mee doos pcs aed zeg weet kost nva verdient ad crisis,2,3,1,0,2,3,0,2,0,1
3283,1.285687830564438e+18,2.0,@jeroenwetzels @rivm Aaaa Tut tut tut zijn ze bang,at tokkies zitten gistermiddag thuis verkoudheid test laten covid volwassen mensen dagen verplicht thuis janny gaat schade vergoeden hoop grote spaarpot janny succes morgen baas helaas,1,1,0,0,0,0,0,1,0,0
3284,1.2856818587396874e+18,2.0,@Bart07154932 @J001Gert @dijkhoff Whahahaha grappig al die samenzweringstheorieën. Corona bestaat zeker ook niet en 5g is zeker door de overheid in het leven geroepen om alle tokkies het leven zuur te maken. Ben ik iets vergeten ?,kerkdriel mee lockdown punt hoor vind gruwelijk nabestaanden mongolen roepen niks hand persconferentie neem serieus iig dode doodzieken mn omgeving,0,0,0,0,0,0,0,0,0,1
3285,1.2853399316578632e+18,0.0,Jij vergeet erbij te zeggen dat het helemaal niet gaat om Corona geld.Zie de herverdeling maar om dat linkse soepzootje te paaien.Die achterlijke idioten van links.😂👎👎,bedank gemiddelde achterlijke schaap hoofdpijntje kuchje pcr test straat rijdt beseft hijzij oorzaak zijnlaatjeniettesten ziek blijf thuis,1,1,1,0,0,0,0,0,0,2
3286,1.2853462210754437e+18,1.0,@NOS Coronaherstelfonds  ze hadden het beter het feestvierdersfonds noemen kunnen dat is wel meer op zijn plaats of dat u de rekening voor de fuif wil betalen  kadootjes uit eigen zak en op de koop de rekening toe  die achterlijke Nederlanders laten zich wel oplichten !,wappies vragen ken coronaja dagen tijd familieleden kennis zware chronische ziekte gehoord corona hebbendus flikker hoax gelul corona,5,1,1,1,0,0,2,0,1,2
3287,1.2855119562129203e+18,0.0,@Mo42dj En als die zwarten aan Corona sterven komt dta natuurlijk door die witten;),mensen zorg waarvan sommigen letterlijk leven geven mensen corona helpen genezen mensen dag nacht klaarstaan iedereen helpen bekopen viruswaanzin tokkies weigeren,4,3,1,2,3,1,0,1,0,0
3288,1.285513438714835e+18,0.0,@Mo42dj En als die zwarten aan Corona sterven komt dat natuurlijk door die witten😀!!Want alles is hun schuld en nooit van henzelf...,begrijp volkomenen vele achterlijke idioten vuile dictator steunen schapen krijgt wolven verdient ziek corona bullshit maatregelen,0,1,0,0,0,1,0,0,0,0
3289,1.285510529210032e+18,2.0,@pensioenleven De ‘onredelijk gehouden rekenrente’ de schuld geven ipv de wet toe te passen terwijl die is zoals die is en dan de Corona-crisis misbruiken om niet te korten.,irritante corona crisis verkoper rtl aka pseudo wetenschappelijke journalist ziet praat homo beweert,0,6,1,2,6,1,0,1,0,0
3290,1.2854721560679997e+18,1.0,@WimKoning @VrouwvdVrijheid Ja deze ruggengraatloze mongool blijft ons land belazeren sterf maar gauw aan Corona tyfus lul,hoi grondwetartikel sturen waarin staat hoeren kerst ontvangenlockdown ikdoenietmee ikdoewelmee rutteiseenhomo coronaisgriep sjuuliseenwappie,2,1,0,0,0,1,0,1,0,1
3291,1.285478535654781e+18,2.0,@EdgeOfEurope Het verbijstert me ook hoeveel Twittermensen Rutte en rapalje nog steeds een CoronaHeld vinden.,maakt trut corona krijgt gadverdamme smerige trut,2,2,0,0,0,0,0,0,0,2
3292,1.2854756203240243e+18,2.0,@taqqy3 He he nou kost die Corona EU deal ons al €2500- give or take en dan ben je als niet allochtoon ook nog €1000- kwijt aan schoolzwemmen..maak het draadje maar af....wat nog meer? Donderdag functioneringsgesprek dan weet ik hoeveel loonsverhoging ik moet vragen...,hugo jonge begrijpt begrijpt heel goed begrijpt ie ookwat nitwit imbeciel plus debiel mongoolbeau toespraakrutte rutte coronamaatregelen persconferentie opnpo coronavirus,4,2,0,2,0,0,4,1,1,0
3293,1.28566377205359e+18,1.0,@jeroenwetzels @rivm Goed om te zien dat de burgemeester van bilthoven teminste ballen heeft en eindelijk die boeren en hun achterlijke gedrag tegen gaat houden. Heel erg goed.,maanden gezwam coronadebatten blunder blunder durft kabinet gaan harde lockdown reizen buitenland hoeren gaan kerk gaan tip mp online winkelen das handig krijg bestelling,1,0,0,1,0,0,0,0,0,2
3294,1.2856558031821742e+18,1.0,@sil_ver_sur_fer @M18862 @Mr_P_68 @wssstom @Vez_Express @J88W1 @Nomediocre_P @DemasqueCorona @de_yko @Burgerfront1 @SoulmateHis @Hans_Besemans @KoopsTinus @CrouchingHidden @AsbaiBadr @DimitriVistick @koekwouske @Edwinhooi1 @ErikV002 @TS_Fairytale_KH @Fajoma2 @3Groter @GaUitHuis @Dutch_Lion1 @GeLeHesjesNL @JaapandJolanda @viruswaanzin @MwChiznitsjenko @Strijd_Vrijheid @Jeroen_Helder @dancalegria @chrisklomp @drsmichakat @Line_Vogue @NOS Nee....Een ui flikker je in een keukenmasjien. Niet om erover na te denken of ie mijn verbeelding tart...🤨🤨,behoor absolute minima vrouw tweede keer werk kwijt kind loopt opleiding mis flikker chantage zorg medewerkers patiënten verzorgen corona verrekken toespraakrutte,0,0,0,0,0,0,0,0,0,0
3295,1.285660930324521e+18,0.0,MVR kan gelijk hebben dat veel rechtse mensen de coronaregels overtreden. Ik heb dat nog niet gezien op de buis maar wel dat er steeds negers en donkere mensen bijzijn,nederlanders nederlanders schuld geven lockdown coronamaatregelen noem viruswaanzin,2,0,0,0,0,0,1,0,0,1
3296,1.285370030662865e+18,1.0,Wedde Da die flikkers morge gaan zeggen door die betoging zijn de Corona cijfers gestegen tweede lockdown mhm twee woorden voor die flikker JULLIE MOEDERS 🤦🏽‍♀️,één niks makenvan extreem links blanke man mening loondienst doorwerk niks zeggen lekker ondernemer corona zorg werkt,7,4,1,3,2,1,1,4,1,2
3297,1.2855965774118707e+18,0.0,@hade038 O hemellief gaan we dat gezeur nou weer krijgen. Al die tokkie hamsteraars ter plekke een nekschot geven #corona.,t coronahet enkele bruikbare idioten denhaag doenen laten slaaf meesleuren d kerkdienst nemen ruimte gaan zingen d kerkwees creatief doe dingenzing godamplaat bepalen d mens,1,1,0,0,0,2,0,0,0,0
3298,1.2856042751508808e+18,2.0,Hoorde van mijn buurman dat zijn vriend die zijn schoonmoeder daar een nichtje van getrouwd met ene frans en die zijn broer heeft COVID-19 (GRIEP) maar ook terminal ziek  VRESELIJK HÉ,druk verkeerd poll natuurlijk zeg natuurlijk negeer natuurlijk ga normaal vinden abnormaal isvooral bewezen us achterlijke werkende schijnveiligheid ismondkapjes anderhalvemeterregel coronabeleid,0,0,0,0,0,0,0,0,0,0
3299,1.2855448853036114e+18,1.0,@Haagland1 Cancel Italiaanse en Spaanse cuisine!!! Aldus tokkie die tegen cancel culture is 😂PS van de 80% productie van NL boeren gaat 4% naar Italië of mogen zij wel blijven leveren aan dat knoflookland?,achterlijke statistisch rapporteren,4,2,0,2,0,0,2,1,0,3
3300,1.2855405765495767e+18,1.0,@SvensTweet Kijk! Ook Musk helpt mee om de mensheid tot slaaf te maken.Kom op mensen! Neem lekker allemaal een vaccin.Zou moeten helpen tegen corona [not] maar helpt jou in elk geval via daarmee ingeschoten nano-technieken om muziek [opdrachten] te luisteren via je hersenen.,allemaal achterlijk voetstuk geplaatste coronagriep,3,6,2,3,2,3,2,4,2,3
3301,1.2856808245165752e+18,2.0,@moeva18 Na deze corona krijgen we whitelivematter omdat de blanke in mindering zijn.,beste andries corona álles excuus schande consequenties grove wijze verkrachten grondrechten nederlandse burgers,2,6,0,0,2,1,0,1,0,0
3302,1.2856745727680635e+18,1.0,@op1npo #coronanederland #Corona flikker #cluitmans met je 15 mtr. Het gaat om binnen activiteiten . Buiten gebeurd niets . Zie deno Den Haag en Amsterdam. Die  sukkels van #ggd #rivm en #omt blijven maar prutsen. Binnen geen massa mensen meer. En die cafebaas 10.000 eu boete,graag weten hoeveel tokkie protesten gaan komen,1,0,0,0,0,0,0,0,0,1
